[CURSOR-ABS] hand=(0.290,0.498) filter=(0.266,0.477) target=(1183,590) cursor=(1220,572)
[CURSOR-ABS] hand=(0.303,0.497) filter=(0.277,0.483) target=(1143,602) cursor=(1183,590)
[CURSOR-ABS] hand=(0.319,0.500) filter=(0.288,0.488) target=(1097,612) cursor=(1143,602)
[CURSOR-ABS] hand=(0.336,0.498) filter=(0.302,0.491) target=(1045,618) cursor=(1098,612)
[CURSOR-ABS] hand=(0.354,0.497) filter=(0.317,0.493) target=(989,622) cursor=(1045,618)
[CURSOR-ABS] hand=(0.375,0.498) filter=(0.333,0.494) target=(924,625) cursor=(989,622)
[CURSOR-ABS] hand=(0.394,0.492) filter=(0.351,0.493) target=(859,624) cursor=(925,625)
[CURSOR-ABS] hand=(0.413,0.487) filter=(0.368,0.492) target=(791,620) cursor=(859,624)
[CURSOR-ABS] hand=(0.429,0.484) filter=(0.386,0.490) target=(723,616) cursor=(791,620)
[CURSOR-ABS] hand=(0.442,0.484) filter=(0.402,0.488) target=(661,612) cursor=(723,616)
[CURSOR-ABS] hand=(0.456,0.481) filter=(0.418,0.486) target=(601,608) cursor=(662,612)
[CURSOR-ABS] hand=(0.469,0.481) filter=(0.432,0.485) target=(545,605) cursor=(601,608)
[CURSOR-ABS] hand=(0.482,0.478) filter=(0.447,0.483) target=(489,601) cursor=(545,605)
[CURSOR-ABS] hand=(0.495,0.475) filter=(0.460,0.480) target=(437,596) cursor=(489,601)
[CURSOR-ABS] hand=(0.511,0.476) filter=(0.475,0.479) target=(382,594) cursor=(438,596)
[CURSOR-ABS] hand=(0.526,0.474) filter=(0.490,0.478) target=(325,590) cursor=(382,594)
[CURSOR-ABS] hand=(0.540,0.471) filter=(0.504,0.476) target=(270,586) cursor=(325,590)
[CURSOR-ABS] hand=(0.555,0.473) filter=(0.518,0.475) target=(214,585) cursor=(270,586)
[CURSOR-ABS] hand=(0.566,0.472) filter=(0.532,0.474) target=(160,583) cursor=(214,585)
[CURSOR-ABS] hand=(0.573,0.472) filter=(0.544,0.474) target=(116,581) cursor=(161,583)
[CURSOR-ABS] hand=(0.572,0.473) filter=(0.556,0.473) target=(69,581) cursor=(116,581)
[CURSOR-ABS] hand=(0.572,0.480) filter=(0.561,0.475) target=(52,584) cursor=(69,581)
[CURSOR-ABS] hand=(0.568,0.483) filter=(0.563,0.477) target=(44,589) cursor=(52,584)
[CURSOR-ABS] hand=(0.563,0.487) filter=(0.563,0.480) target=(44,596) cursor=(44,589)
[CURSOR-ABS] hand=(0.556,0.488) filter=(0.561,0.482) target=(51,600) cursor=(44,596)
[CURSOR-ABS] hand=(0.545,0.496) filter=(0.556,0.486) target=(68,608) cursor=(51,600)
[CURSOR-ABS] hand=(0.532,0.497) filter=(0.550,0.489) target=(94,615) cursor=(68,608)
[CURSOR-ABS] hand=(0.517,0.502) filter=(0.541,0.493) target=(128,623) cursor=(94,615)
[CURSOR-ABS] hand=(0.505,0.518) filter=(0.530,0.500) target=(168,638) cursor=(128,623)
[CURSOR-ABS] hand=(0.489,0.526) filter=(0.519,0.507) target=(212,654) cursor=(168,638)
[CURSOR-ABS] hand=(0.476,0.525) filter=(0.507,0.512) target=(259,665) cursor=(211,654)
[CURSOR-ABS] hand=(0.461,0.530) filter=(0.494,0.517) target=(307,675) cursor=(259,665)
[CURSOR-ABS] hand=(0.446,0.536) filter=(0.480,0.522) target=(360,687) cursor=(307,675)
[CURSOR-ABS] hand=(0.430,0.542) filter=(0.466,0.528) target=(416,699) cursor=(360,687)
[CURSOR-ABS] hand=(0.414,0.547) filter=(0.451,0.533) target=(472,710) cursor=(416,699)
[CURSOR-ABS] hand=(0.399,0.546) filter=(0.436,0.537) target=(531,718) cursor=(472,710)
[CURSOR-ABS] hand=(0.382,0.549) filter=(0.421,0.540) target=(590,725) cursor=(530,718)
[CURSOR-ABS] hand=(0.367,0.550) filter=(0.405,0.543) target=(649,732) cursor=(589,725)
[CURSOR-ABS] hand=(0.348,0.552) filter=(0.389,0.546) target=(713,737) cursor=(649,732)
[CURSOR-ABS] hand=(0.332,0.543) filter=(0.373,0.545) target=(774,736) cursor=(712,737)
[CURSOR-ABS] hand=(0.312,0.542) filter=(0.355,0.544) target=(842,734) cursor=(774,736)
[CURSOR-ABS] hand=(0.290,0.542) filter=(0.336,0.543) target=(913,732) cursor=(842,734)
[CURSOR-ABS] hand=(0.268,0.536) filter=(0.316,0.541) target=(990,728) cursor=(912,732)
[CURSOR-ABS] hand=(0.246,0.529) filter=(0.296,0.538) target=(1068,720) cursor=(989,728)
[CURSOR-ABS] hand=(0.221,0.522) filter=(0.275,0.534) target=(1151,711) cursor=(1067,720)
[CURSOR-ABS] hand=(0.198,0.513) filter=(0.252,0.528) target=(1237,698) cursor=(1150,711)
[CURSOR-ABS] hand=(0.178,0.498) filter=(0.231,0.519) target=(1319,680) cursor=(1237,698)
[CURSOR-ABS] hand=(0.155,0.492) filter=(0.209,0.512) target=(1403,664) cursor=(1318,681)
[CURSOR-ABS] hand=(0.131,0.482) filter=(0.186,0.503) target=(1490,645) cursor=(1402,664)
[CURSOR-ABS] hand=(0.111,0.477) filter=(0.165,0.496) target=(1573,629) cursor=(1490,645)
[CURSOR-ABS] hand=(0.087,0.476) filter=(0.142,0.490) target=(1660,617) cursor=(1573,629)
[CURSOR-ABS] hand=(0.081,0.443) filter=(0.124,0.477) target=(1727,589) cursor=(1659,618)
[CURSOR-ABS] hand=(0.070,0.427) filter=(0.109,0.463) target=(1788,558) cursor=(1727,589)
[CURSOR-ABS] hand=(0.063,0.415) filter=(0.095,0.449) target=(1838,529) cursor=(1788,559)
[CURSOR-ABS] hand=(0.057,0.397) filter=(0.085,0.434) target=(1880,497) cursor=(1838,529)
[CURSOR-ABS] hand=(0.054,0.359) filter=(0.076,0.413) target=(1914,450) cursor=(1880,497)
[CURSOR-ABS] hand=(0.062,0.330) filter=(0.072,0.389) target=(1920,399) cursor=(1914,450)
[CURSOR-ABS] hand=(0.078,0.316) filter=(0.074,0.368) target=(1920,353) cursor=(1920,399)
[CURSOR-ABS] hand=(0.099,0.304) filter=(0.081,0.349) target=(1895,313) cursor=(1920,354)
[CURSOR-ABS] hand=(0.099,0.277) filter=(0.086,0.329) target=(1875,268) cursor=(1895,313)
[CURSOR-ABS] hand=(0.108,0.255) filter=(0.092,0.307) target=(1851,222) cursor=(1875,269)
[CURSOR-ABS] hand=(0.117,0.232) filter=(0.099,0.285) target=(1824,175) cursor=(1851,222)
[CURSOR-ABS] hand=(0.102,0.223) filter=(0.101,0.241) target=(1818,80) cursor=(1824,175)
[CURSOR-ABS] hand=(0.128,0.227) filter=(0.108,0.237) target=(1788,71) cursor=(1818,81)
[CURSOR-ABS] hand=(0.162,0.215) filter=(0.123,0.231) target=(1731,57) cursor=(1788,71)
[CURSOR-ABS] hand=(0.196,0.215) filter=(0.144,0.226) target=(1651,47) cursor=(1731,57)
[CURSOR-ABS] hand=(0.223,0.222) filter=(0.166,0.225) target=(1566,45) cursor=(1652,47)
[CURSOR-ABS] hand=(0.255,0.241) filter=(0.192,0.229) target=(1469,54) cursor=(1566,45)
[CURSOR-ABS] hand=(0.285,0.254) filter=(0.219,0.236) target=(1364,69) cursor=(1469,54)
[CURSOR-ABS] hand=(0.314,0.287) filter=(0.246,0.251) target=(1258,100) cursor=(1365,69)
[CURSOR-ABS] hand=(0.345,0.310) filter=(0.275,0.267) target=(1148,136) cursor=(1259,100)
[CURSOR-ABS] hand=(0.372,0.336) filter=(0.303,0.287) target=(1042,177) cursor=(1149,136)
[CURSOR-ABS] hand=(0.394,0.352) filter=(0.329,0.305) target=(940,218) cursor=(1042,177)
[CURSOR-ABS] hand=(0.411,0.375) filter=(0.354,0.325) target=(847,262) cursor=(940,218)
[CURSOR-ABS] hand=(0.424,0.403) filter=(0.374,0.347) target=(770,309) cursor=(848,261)
[CURSOR-ABS] hand=(0.430,0.422) filter=(0.390,0.369) target=(706,356) cursor=(770,309)
[CURSOR-ABS] hand=(0.433,0.434) filter=(0.403,0.387) target=(659,395) cursor=(706,356)
[CURSOR-ABS] hand=(0.433,0.451) filter=(0.416,0.416) target=(607,457) cursor=(659,395)
[CURSOR-ABS] hand=(0.432,0.470) filter=(0.421,0.432) target=(589,491) cursor=(607,456)
[CURSOR-ABS] hand=(0.426,0.484) filter=(0.422,0.447) target=(584,523) cursor=(590,491)
[CURSOR-ABS] hand=(0.419,0.499) filter=(0.421,0.462) target=(587,556) cursor=(584,523)
[CURSOR-ABS] hand=(0.409,0.516) filter=(0.418,0.477) target=(601,589) cursor=(587,556)
[CURSOR-ABS] hand=(0.397,0.530) filter=(0.412,0.492) target=(623,622) cursor=(600,589)
[CURSOR-ABS] hand=(0.386,0.543) filter=(0.404,0.507) target=(652,654) cursor=(623,622)
[CURSOR-ABS] hand=(0.375,0.555) filter=(0.396,0.520) target=(683,683) cursor=(651,653)
[CURSOR-ABS] hand=(0.365,0.568) filter=(0.387,0.534) target=(718,713) cursor=(683,683)
[CURSOR-ABS] hand=(0.351,0.583) filter=(0.377,0.548) target=(756,743) cursor=(718,713)
[CURSOR-ABS] hand=(0.339,0.592) filter=(0.367,0.561) target=(797,770) cursor=(756,743)
[CURSOR-ABS] hand=(0.329,0.602) filter=(0.356,0.573) target=(838,796) cursor=(797,770)
[CURSOR-ABS] hand=(0.317,0.600) filter=(0.345,0.580) target=(880,812) cursor=(838,795)
[CURSOR-ABS] hand=(0.304,0.601) filter=(0.333,0.586) target=(925,825) cursor=(880,812)
[CURSOR-ABS] hand=(0.293,0.600) filter=(0.322,0.590) target=(968,833) cursor=(925,825)
[CURSOR-ABS] hand=(0.280,0.585) filter=(0.310,0.589) target=(1014,830) cursor=(968,833)
[CURSOR-ABS] hand=(0.266,0.571) filter=(0.298,0.584) target=(1062,819) cursor=(1014,830)
